source_id,genre,condition,target_persona,model,mode,prompt_variant,repeat_idx,d_H,delta_H,text_len,hop_index,d_total,d_step,dS,dR,nli_entailment,creativity_auto,creativity_auto_geom,value_auto,value_auto_geom,novelty_auto_combined,distinct2_rel,novel_ngram_rel,embedding_distance_rel,coherence_auto,perplexity,sentiment_shift,kendall_tau,levenshtein,novelty_judge,coherence_judge,fidelity_judge,value_judge,value_judge_geom,creativity_judge,creativity_judge_geom,fidelity_fused,source_file
essay_12,essay,T3,rational_adventurous,gen_openai_mini,joint,0,0,0.31622776601683794,"[0.4, 0.8]",144,,,,0.4,0.8,0.9915573596954346,0.3253133687055887,0.3197370077863142,0.8372083359459082,0.8228573245981862,0.3885691944742021,0.5977893810487916,0.4086357257394196,0.159282476634395,0.6828593121963819,54.519309997558594,0.1829626653343439,0.9654746681256314,0.6430939226519337,0.6666666666666667,0.8666666666666666,0.4,0.7812226732571919,0.7765360192556138,0.5208151155047946,0.5176906795037426,0.6957786798477172,main_metrics
essay_12,essay,T3,rational_adventurous,gen_openai_mini,joint,0,1,0.31622776601683794,"[0.4, 0.8]",144,,,,0.4,0.8,0.9915573596954346,0.3252503228216702,0.3196750426037656,0.8372083359459082,0.8228573245981862,0.3884938895814871,0.5977893810487916,0.4086357257394196,0.15905656195624995,0.6828593121963819,54.519309997558594,0.1829626653343439,0.9654746681256314,0.6430939226519337,0.6666666666666667,0.8666666666666666,0.4,0.7812226732571919,0.7765360192556138,0.5208151155047946,0.5176906795037426,0.6957786798477172,main_metrics
essay_12,essay,T3,rational_adventurous,gen_openai_mini,joint,0,2,0.31622776601683794,"[0.4, 0.8]",144,,,,0.4,0.8,0.9915573596954346,0.32530845711523276,0.3197321803880117,0.8372083359459082,0.8228573245981862,0.38856332784561626,0.5977893810487916,0.4086357257394196,0.15926487674863749,0.6828593121963819,54.519309997558594,0.1829626653343439,0.9654746681256314,0.6430939226519337,0.6666666666666667,0.8666666666666666,0.4,0.7812226732571919,0.7765360192556138,0.5208151155047946,0.5176906795037426,0.6957786798477172,main_metrics
essay_12,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,0,0.6324555320336759,"[-1.6, 0.8]",128,,,,-1.6,0.8,0.39322197437286377,0.20324129498929894,0.19851099531939537,0.5005959036159787,0.48894488241108813,0.40599871777059343,0.7061247002056205,0.3325775246812184,0.17929392842494146,0.6079698328590937,64.24047088623047,0.1901660356670618,0.875625637658092,0.7319727891156462,0.7333333333333333,0.8666666666666666,0.4,0.6316388269265493,0.5862845062154047,0.4632018064128028,0.4299419712246301,0.3966109871864319,main_metrics
essay_12,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,1,0.6324555320336759,"[-1.6, 0.8]",128,,,,-1.6,0.8,0.39322197437286377,0.20324129498929894,0.19851099531939537,0.5005959036159787,0.48894488241108813,0.40599871777059343,0.7061247002056205,0.3325775246812184,0.17929392842494146,0.6079698328590937,64.24047088623047,0.1901660356670618,0.875625637658092,0.7319727891156462,0.7333333333333333,0.8666666666666666,0.4,0.6316388269265493,0.5862845062154047,0.4632018064128028,0.4299419712246301,0.3966109871864319,main_metrics
essay_12,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,2,0.6324555320336759,"[-1.6, 0.8]",128,,,,-1.6,0.8,0.39322197437286377,0.20324129498929894,0.19851099531939537,0.5005959036159787,0.48894488241108813,0.40599871777059343,0.7061247002056205,0.3325775246812184,0.17929392842494146,0.6079698328590937,64.24047088623047,0.1901660356670618,0.875625637658092,0.7319727891156462,0.7333333333333333,0.8666666666666666,0.4,0.6316388269265493,0.5862845062154047,0.4632018064128028,0.4299419712246301,0.3966109871864319,main_metrics
essay_13,essay,T0,,gen_openai_4o,identity,0,0,0.0,,319,,,,0.0,0.0,0.7005221247673035,0.11937510298144871,0.11863417426949545,0.7882040456436128,0.7833118780667117,0.15145203027215148,0.4543553793054064,0.0,7.115110480238052e-07,0.875885966519922,30.11456871032715,0.0,1.0,0.0,0.2,1.0,1.0,0.9251305311918259,0.9220960158159517,0.18502610623836518,0.18441920316319035,0.8502610623836517,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_4o,joint,0,0,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.2743849231877593,0.27432331019084855,0.8718771013316001,0.8716813217657011,0.3147059634536758,0.6096158632221363,0.279975088357852,0.05452693878103909,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.2743849231877593,0.27432331019084855,0.8718771013316001,0.8716813217657011,0.3147059634536758,0.6096158632221363,0.279975088357852,0.05452693878103909,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_4o,joint,0,2,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.2743849231877593,0.27432331019084855,0.8718771013316001,0.8716813217657011,0.3147059634536758,0.6096158632221363,0.279975088357852,0.05452693878103909,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T2,emotional_conservative,gen_openai_4o,joint,0,0,0.7905694150420948,"[-2.0, -1.0]",261,,,,-2.0,-1.0,0.7417730093002319,0.24328555307176217,0.24186127399062632,0.8316290960087859,0.8267604471730704,0.2925409347019671,0.5579039901896682,0.2520453117960645,0.0676735021201687,0.9214851827173398,23.35186767578125,0.5206958204507828,0.8088185823383823,0.6889363976483164,0.5333333333333333,1.0,0.8,0.8854432523250579,0.8780014263371763,0.4722364012400309,0.46826742737982735,0.770886504650116,main_metrics
essay_13,essay,T2,rational_adventurous,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, 1.0]",338,,,,0.0,1.0,0.7048487663269043,0.29741688286412366,0.2974144803734516,0.7076932748251492,0.7076875581809726,0.4202624123248972,0.7435803687736479,0.43947742749948865,0.07772944070155491,0.710537783323394,51.06135559082031,0.1723708212375641,0.6447869847854805,0.6743023740108288,0.7333333333333333,1.0,0.6,0.8262121915817261,0.8077279140672633,0.6058889404932658,0.5923338036493264,0.6524243831634522,main_metrics
essay_13,essay,T2,emotional_conservative,gen_openai_4o,joint,0,2,0.7905694150420948,"[-2.0, -1.0]",261,,,,-2.0,-1.0,0.7417730093002319,0.24329716828313358,0.24187282120247056,0.8316290960087859,0.8267604471730704,0.29255490151893776,0.5579039901896682,0.2520453117960645,0.06771540257108055,0.9214851827173398,23.35186767578125,0.5206958204507828,0.8088185823383823,0.6889363976483164,0.5333333333333333,1.0,0.8,0.8854432523250579,0.8780014263371763,0.4722364012400309,0.46826742737982735,0.770886504650116,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_4o,joint,0,0,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.27438754846620234,0.2743259348797866,0.8718771013316001,0.8716813217657011,0.3147089745184681,0.6096158632221363,0.279975088357852,0.05453597197541582,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.2743849231877593,0.27432331019084855,0.8718771013316001,0.8716813217657011,0.3147059634536758,0.6096158632221363,0.279975088357852,0.05452693878103909,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_4o,joint,0,2,0.35355339059327373,"[0.0, -1.0]",258,,,,0.0,-1.0,0.8903528451919556,0.2743849231877593,0.27432331019084855,0.8718771013316001,0.8716813217657011,0.3147059634536758,0.6096158632221363,0.279975088357852,0.05452693878103909,0.8534013574712447,33.15723419189453,0.4734721779823303,0.8334235087261187,0.6151790486370925,0.4666666666666667,1.0,1.0,0.9725882112979889,0.9722018425183002,0.45387449860572815,0.45369419317520676,0.9451764225959778,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_4o,joint,0,0,0.7905694150420948,"[-2.0, -1.0]",261,,,,-2.0,-1.0,0.7417730093002319,0.24328555307176217,0.24186127399062632,0.8316290960087859,0.8267604471730704,0.2925409347019671,0.5579039901896682,0.2520453117960645,0.0676735021201687,0.9214851827173398,23.35186767578125,0.5206958204507828,0.8088185823383823,0.6889363976483164,0.5333333333333333,1.0,0.8,0.8854432523250579,0.8780014263371763,0.4722364012400309,0.46826742737982735,0.770886504650116,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_4o,joint,0,1,0.7905694150420948,"[-2.0, -1.0]",261,,,,-2.0,-1.0,0.7417730093002319,0.2430569990998278,0.24163405805392268,0.8316290960087859,0.8267604471730704,0.2922661078915161,0.5579039901896682,0.2520453117960645,0.06684902168881562,0.9214851827173398,23.35186767578125,0.5206958204507828,0.8088185823383823,0.6889363976483164,0.5333333333333333,1.0,0.8,0.8854432523250579,0.8780014263371763,0.4722364012400309,0.46826742737982735,0.770886504650116,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_4o,joint,0,2,0.7905694150420948,"[-2.0, -1.0]",261,,,,-2.0,-1.0,0.7417730093002319,0.24328555307176217,0.24186127399062632,0.8316290960087859,0.8267604471730704,0.2925409347019671,0.5579039901896682,0.2520453117960645,0.0676735021201687,0.9214851827173398,23.35186767578125,0.5206958204507828,0.8088185823383823,0.6889363976483164,0.5333333333333333,1.0,0.8,0.8854432523250579,0.8780014263371763,0.4722364012400309,0.46826742737982735,0.770886504650116,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_4o,joint,0,0,0.35355339059327373,"[0.0, 1.0]",338,,,,0.0,1.0,0.7048487663269043,0.2974075788895589,0.297405176474043,0.7076932748251492,0.7076875581809726,0.42024926542228314,0.7435803687736479,0.43947742749948865,0.07768999999371279,0.710537783323394,51.06135559082031,0.1723708212375641,0.6447869847854805,0.6743023740108288,0.7333333333333333,1.0,0.6,0.8262121915817261,0.8077279140672633,0.6058889404932658,0.5923338036493264,0.6524243831634522,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, 1.0]",338,,,,0.0,1.0,0.7048487663269043,0.2974075788895589,0.297405176474043,0.7076932748251492,0.7076875581809726,0.42024926542228314,0.7435803687736479,0.43947742749948865,0.07768999999371279,0.710537783323394,51.06135559082031,0.1723708212375641,0.6447869847854805,0.6743023740108288,0.7333333333333333,1.0,0.6,0.8262121915817261,0.8077279140672633,0.6058889404932658,0.5923338036493264,0.6524243831634522,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_4o,joint,0,2,0.35355339059327373,"[0.0, 1.0]",338,,,,0.0,1.0,0.7048487663269043,0.2974075788895589,0.297405176474043,0.7076932748251492,0.7076875581809726,0.42024926542228314,0.7435803687736479,0.43947742749948865,0.07768999999371279,0.710537783323394,51.06135559082031,0.1723708212375641,0.6447869847854805,0.6743023740108288,0.7333333333333333,1.0,0.6,0.8262121915817261,0.8077279140672633,0.6058889404932658,0.5923338036493264,0.6524243831634522,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_4o,joint,0,0,0.7905694150420948,"[-2.0, 1.0]",342,,,,-2.0,1.0,0.602851927280426,0.2494353088041241,0.24866321307018505,0.65429268251657,0.6522674015275209,0.38122894458292694,0.6748407042993705,0.39548336883706264,0.07336276061234781,0.705733437752714,51.65829849243164,0.276845246553421,0.7926195242260062,0.6995645863570392,0.8666666666666666,0.8666666666666666,0.4,0.6840463151534397,0.6592186044766823,0.5928401397996477,0.571322790546458,0.501425963640213,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_4o,joint,0,1,0.7905694150420948,"[-2.0, 1.0]",342,,,,-2.0,1.0,0.602851927280426,0.24921903058230582,0.2484476043104939,0.65429268251657,0.6522674015275209,0.38089839186913776,0.6748407042993705,0.39548336883706264,0.07237110247098011,0.705733437752714,51.65829849243164,0.276845246553421,0.7926195242260062,0.6995645863570392,0.8666666666666666,0.8666666666666666,0.4,0.6840463151534397,0.6592186044766823,0.5928401397996477,0.571322790546458,0.501425963640213,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_4o,joint,0,2,0.7905694150420948,"[-2.0, 1.0]",342,,,,-2.0,1.0,0.602851927280426,0.24921903058230582,0.2484476043104939,0.65429268251657,0.6522674015275209,0.38089839186913776,0.6748407042993705,0.39548336883706264,0.07237110247098011,0.705733437752714,51.65829849243164,0.276845246553421,0.7926195242260062,0.6995645863570392,0.8666666666666666,0.8666666666666666,0.4,0.6840463151534397,0.6592186044766823,0.5928401397996477,0.571322790546458,0.501425963640213,main_metrics
essay_13,essay,T0,,gen_openai_mini,identity,0,0,0.0,,319,,,,0.0,0.0,0.7005221247673035,0.11937510298144871,0.11863417426949545,0.7882040456436128,0.7833118780667117,0.15145203027215148,0.4543553793054064,0.0,7.115110480238052e-07,0.875885966519922,30.11456871032715,0.0,1.0,0.0,0.2,1.0,1.0,0.9251305311918259,0.9220960158159517,0.18502610623836518,0.18441920316319035,0.8502610623836517,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_mini,joint,0,0,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.28635653261142363,0.28630027390304075,0.8759834112034781,0.8758113121253474,0.32689720940949096,0.6560594442570418,0.2516623461097899,0.07296983786164124,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_mini,joint,0,1,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.2863237416341665,0.28626748936802543,0.8759834112034781,0.8758113121253474,0.326859776078177,0.6560594442570418,0.2516623461097899,0.07285753786769938,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T1,rational_conservative,gen_openai_mini,joint,0,2,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.28635653261142363,0.28630027390304075,0.8759834112034781,0.8758113121253474,0.32689720940949096,0.6560594442570418,0.2516623461097899,0.07296983786164124,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T2,emotional_conservative,gen_openai_mini,joint,0,0,0.7905694150420948,"[-2.0, -1.0]",260,,,,-2.0,-1.0,0.5164245963096619,0.2054352162078756,0.19697288490053858,0.7213194952785453,0.6916067485539933,0.2848047467905253,0.6286099103490231,0.17925862136231513,0.04654570866023755,0.9262143942474289,22.579797744750977,0.5497710537165403,0.9756959914553373,0.5595938001068947,0.5333333333333333,1.0,0.8,0.8291061490774154,0.8113028399770525,0.44218994617462154,0.43269484798776137,0.658212298154831,main_metrics
essay_13,essay,T2,rational_adventurous,gen_openai_mini,joint,0,1,0.35355339059327373,"[0.0, 1.0]",312,,,,0.0,1.0,0.9750564694404602,0.3298175458252579,0.3283512596988331,0.8911218109378874,0.8871601067627402,0.3701149963753347,0.649947199864568,0.3783650704687642,0.08203271879267171,0.8071871524353147,39.09946823120117,0.3417612053453922,0.7070196678027063,0.6477272727272727,0.5333333333333333,1.0,0.8,0.943764117360115,0.9420871693852062,0.5033408625920613,0.5024464903387766,0.8875282347202301,main_metrics
essay_13,essay,T2,emotional_conservative,gen_openai_mini,joint,0,2,0.7905694150420948,"[-2.0, -1.0]",260,,,,-2.0,-1.0,0.5164245963096619,0.205435838218786,0.19697348128944267,0.7213194952785453,0.6916067485539933,0.2848056091142452,0.6286099103490231,0.17925862136231513,0.04654829563139712,0.9262143942474289,22.579797744750977,0.5497710537165403,0.9756959914553373,0.5595938001068947,0.5333333333333333,1.0,0.8,0.8291061490774154,0.8113028399770525,0.44218994617462154,0.43269484798776137,0.658212298154831,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_mini,joint,0,0,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.28635653261142363,0.28630027390304075,0.8759834112034781,0.8758113121253474,0.32689720940949096,0.6560594442570418,0.2516623461097899,0.07296983786164124,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_mini,joint,0,1,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.28635653261142363,0.28630027390304075,0.8759834112034781,0.8758113121253474,0.32689720940949096,0.6560594442570418,0.2516623461097899,0.07296983786164124,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T3,rational_conservative,gen_openai_mini,joint,0,2,0.35355339059327373,"[0.0, -1.0]",257,,,,0.0,-1.0,0.8586201667785645,0.2863237416341665,0.28626748936802543,0.8759834112034781,0.8758113121253474,0.326859776078177,0.6560594442570418,0.2516623461097899,0.07285753786769938,0.8933466556283918,27.641857147216797,0.4198640752583742,0.9885042104591972,0.6333511491181186,0.4,1.0,0.8,0.9146550416946411,0.9106646382666246,0.36586201667785645,0.36426585530664984,0.8293100833892822,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_mini,joint,0,0,0.7905694150420948,"[-2.0, -1.0]",260,,,,-2.0,-1.0,0.5164245963096619,0.205435838218786,0.19697348128944267,0.7213194952785453,0.6916067485539933,0.2848056091142452,0.6286099103490231,0.17925862136231513,0.04654829563139712,0.9262143942474289,22.579797744750977,0.5497710537165403,0.9756959914553373,0.5595938001068947,0.5333333333333333,1.0,0.8,0.8291061490774154,0.8113028399770525,0.44218994617462154,0.43269484798776137,0.658212298154831,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_mini,joint,0,1,0.7905694150420948,"[-2.0, -1.0]",260,,,,-2.0,-1.0,0.5164245963096619,0.2054352162078756,0.19697288490053858,0.7213194952785453,0.6916067485539933,0.2848047467905253,0.6286099103490231,0.17925862136231513,0.04654570866023755,0.9262143942474289,22.579797744750977,0.5497710537165403,0.9756959914553373,0.5595938001068947,0.5333333333333333,1.0,0.8,0.8291061490774154,0.8113028399770525,0.44218994617462154,0.43269484798776137,0.658212298154831,main_metrics
essay_13,essay,T3,emotional_conservative,gen_openai_mini,joint,0,2,0.7905694150420948,"[-2.0, -1.0]",260,,,,-2.0,-1.0,0.5164245963096619,0.20543734736001112,0.19697492826580007,0.7213194952785453,0.6916067485539933,0.28480770130949984,0.6286099103490231,0.17925862136231513,0.046554572217161194,0.9262143942474289,22.579797744750977,0.5497710537165403,0.9756959914553373,0.5595938001068947,0.5333333333333333,1.0,0.8,0.8291061490774154,0.8113028399770525,0.44218994617462154,0.43269484798776137,0.658212298154831,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_mini,joint,0,0,0.35355339059327373,"[0.0, 1.0]",312,,,,0.0,1.0,0.9750564694404602,0.3297690714038284,0.32830300078252916,0.8911218109378874,0.8871601067627402,0.37006059929871227,0.649947199864568,0.3783650704687642,0.08186952756280458,0.8071871524353147,39.09946823120117,0.3417612053453922,0.7070196678027063,0.6477272727272727,0.5333333333333333,1.0,0.8,0.943764117360115,0.9420871693852062,0.5033408625920613,0.5024464903387766,0.8875282347202301,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_mini,joint,0,1,0.35355339059327373,"[0.0, 1.0]",312,,,,0.0,1.0,0.9750564694404602,0.3297690714038284,0.32830300078252916,0.8911218109378874,0.8871601067627402,0.37006059929871227,0.649947199864568,0.3783650704687642,0.08186952756280458,0.8071871524353147,39.09946823120117,0.3417612053453922,0.7070196678027063,0.6477272727272727,0.5333333333333333,1.0,0.8,0.943764117360115,0.9420871693852062,0.5033408625920613,0.5024464903387766,0.8875282347202301,main_metrics
essay_13,essay,T3,rational_adventurous,gen_openai_mini,joint,0,2,0.35355339059327373,"[0.0, 1.0]",312,,,,0.0,1.0,0.9750564694404602,0.3297690714038284,0.32830300078252916,0.8911218109378874,0.8871601067627402,0.37006059929871227,0.649947199864568,0.3783650704687642,0.08186952756280458,0.8071871524353147,39.09946823120117,0.3417612053453922,0.7070196678027063,0.6477272727272727,0.5333333333333333,1.0,0.8,0.943764117360115,0.9420871693852062,0.5033408625920613,0.5024464903387766,0.8875282347202301,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,0,0.7905694150420948,"[-2.0, 1.0]",361,,,,-2.0,1.0,0.8606144785881042,0.2591081618145382,0.2590980135524352,0.8530644623349942,0.8530310511074439,0.3037380798929445,0.6010225973377802,0.2482386120044312,0.06195303033662214,0.8455144460818842,34.19585037231445,0.19203390181064606,0.9729961402858893,0.6013888888888889,0.7333333333333333,0.9333333333333333,0.4,0.7818202863136927,0.76699853759603,0.5733348766300412,0.5624655942370886,0.6303072392940521,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,1,0.7905694150420948,"[-2.0, 1.0]",361,,,,-2.0,1.0,0.8606144785881042,0.2591009865269373,0.2590908385458625,0.8530644623349942,0.8530310511074439,0.3037296687025624,0.6010225973377802,0.2482386120044312,0.06192779676547583,0.8455144460818842,34.19585037231445,0.19203390181064606,0.9729961402858893,0.6013888888888889,0.7333333333333333,0.9333333333333333,0.4,0.7818202863136927,0.76699853759603,0.5733348766300412,0.5624655942370886,0.6303072392940521,main_metrics
essay_13,essay,T3,emotional_adventurous,gen_openai_mini,joint,0,2,0.7905694150420948,"[-2.0, 1.0]",361,,,,-2.0,1.0,0.8606144785881042,0.2591009865269373,0.2590908385458625,0.8530644623349942,0.8530310511074439,0.3037296687025624,0.6010225973377802,0.2482386120044312,0.06192779676547583,0.8455144460818842,34.19585037231445,0.19203390181064606,0.9729961402858893,0.6013888888888889,0.7333333333333333,0.9333333333333333,0.4,0.7818202863136927,0.76699853759603,0.5733348766300412,0.5624655942370886,0.6303072392940521,main_metrics
essay_16,essay,T0,,gen_openai_4o,identity,0,0,0.0,,178,,,,0.0,0.0,0.9013990759849548,0.12728242270735127,0.12556177596174414,0.7744832069792364,0.7640134816136206,0.16434497424908484,0.4930342112362065,0.0,7.115110480238052e-07,0.6475673379735181,59.018150329589844,0.0,1.0,0.0,0.2,1.0,1.0,0.9753497689962387,0.9750382238622635,0.19506995379924774,0.1950076447724527,0.9506995379924774,main_metrics
essay_16,essay,T1,rational_adventurous,gen_openai_4o,joint,0,0,0.1414213562373095,"[0.0, 0.4]",227,,,,0.0,0.4,0.9674180746078491,0.2848364795312526,0.2830443522159248,0.8699804034825598,0.864506681691563,0.3274056270590038,0.554115748918114,0.3377761106658307,0.09032502159306666,0.7725427323572703,43.40888595581055,0.07041765749454498,0.9497006112188862,0.6129692832764505,0.8666666666666666,1.0,0.6,0.8918545186519623,0.8852734251653127,0.7729405828317006,0.7672369684766043,0.7837090373039246,main_metrics
essay_16,essay,T1,rational_adventurous,gen_openai_4o,joint,0,1,0.1414213562373095,"[0.0, 0.4]",227,,,,0.0,0.4,0.9674180746078491,0.2848364795312526,0.2830443522159248,0.8699804034825598,0.864506681691563,0.3274056270590038,0.554115748918114,0.3377761106658307,0.09032502159306666,0.7725427323572703,43.40888595581055,0.07041765749454498,0.9497006112188862,0.6129692832764505,0.8666666666666666,1.0,0.6,0.8918545186519623,0.8852734251653127,0.7729405828317006,0.7672369684766043,0.7837090373039246,main_metrics
essay_16,essay,T1,rational_adventurous,gen_openai_4o,joint,0,2,0.1414213562373095,"[0.0, 0.4]",227,,,,0.0,0.4,0.9674180746078491,0.28451368242057995,0.282723586072354,0.8699804034825598,0.864506681691563,0.32703458753974507,0.554115748918114,0.3377761106658307,0.08921190303529053,0.7725427323572703,43.40888595581055,0.07041765749454498,0.9497006112188862,0.6129692832764505,0.8666666666666666,1.0,0.6,0.8918545186519623,0.8852734251653127,0.7729405828317006,0.7672369684766043,0.7837090373039246,main_metrics
essay_16,essay,T2,emotional_adventurous,gen_openai_4o,joint,0,0,0.7211102550927978,"[-2.0, 0.4]",194,,,,-2.0,0.4,0.9092900156974792,0.3030289712113859,0.3001269318156501,0.7989792738405423,0.791327631425652,0.37927012769027524,0.6846970156999522,0.35916684061063586,0.09394652676023751,0.6886685319836053,53.78936004638672,0.01953837275505066,0.7677316133783383,0.642226148409894,0.8666666666666666,1.0,0.6,0.8773225039243698,0.8687030608031375,0.7603461700677872,0.7528759860293858,0.7546450078487397,main_metrics
essay_16,essay,T2,emotional_conservative,gen_openai_4o,joint,0,1,0.9055385138137416,"[-2.0, -1.6]",150,,,,-2.0,-1.6,0.9757129549980164,0.3517154849053364,0.3502378108714873,0.8938622306251154,0.8901068173302227,0.3934784051221931,0.6623136504547603,0.4093824401958114,0.10873912471600772,0.8120115062522143,38.49235916137695,0.3625223636627197,0.6825741858350554,0.6783681214421252,0.5333333333333333,0.9333333333333333,0.8,0.9105949054161708,0.9103109609719862,0.48565061622195776,0.4854991791850593,0.8878564774990082,main_metrics
essay_16,essay,T2,emotional_conservative,gen_openai_4o,joint,0,2,0.9055385138137416,"[-2.0, -1.6]",150,,,,-2.0,-1.6,0.9757129549980164,0.3517154849053364,0.3502378108714873,0.8938622306251154,0.8901068173302227,0.3934784051221931,0.6623136504547603,0.4093824401958114,0.10873912471600772,0.8120115062522143,38.49235916137695,0.3625223636627197,0.6825741858350554,0.6783681214421252,0.5333333333333333,0.9333333333333333,0.8,0.9105949054161708,0.9103109609719862,0.48565061622195776,0.4854991791850593,0.8878564774990082,main_metrics
essay_16,essay,T3,rational_conservative,gen_openai_4o,joint,0,0,0.565685424949238,"[0.0, -1.6]",173,,,,0.0,-1.6,0.9909917116165161,0.2895946571661494,0.2865679872901891,0.8661002634688109,0.8570483023495892,0.3343662037537043,0.6967535661717891,0.2431197762639325,0.06322526882539137,0.7412088153211057,47.27096176147461,0.0989915132522583,0.9909902530309829,0.550561797752809,0.4666666666666667,1.0,0.8,0.947747927904129,0.946306428070875,0.4422823663552602,0.441609666433075,0.8954958558082581,main_metrics
